commercial_area_code,district_code,category_code,score,expected_sales,closure_risk
3120113,11470510,CS200024,26.77,242287746,98.82
3120113,11470510,CS200028,28.85,273823459,98.99
3120113,11470510,CS200029,14.4,117049235,99.27
3120113,11470510,CS200030,18.42,151065406,99.0
3120113,11470510,CS200031,16.67,132252943,99.19
3120113,11470510,CS200037,23.91,206999999,99.22
3120113,11470510,CS300001,49.58,1108512572,99.1
3120113,11470510,CS300002,47.9,981093717,98.95
3120113,11470510,CS300010,35.96,434125466,99.09
3120113,11470510,CS300011,58.07,4312293351,99.23
3120113,11470510,CS300016,32.5,341090368,99.11
3120113,11470510,CS300017,29.22,280395912,99.11
3120113,11470510,CS300018,57.14,3170698646,98.89
3120113,11470510,CS300019,47.39,940397752,99.17
3120113,11470510,CS300020,34.72,401828345,99.13
3120113,11470510,CS300021,42.94,663462420,99.21
3120113,11470510,CS300022,33.16,358834788,99.16
3120113,11470510,CS300025,31.89,331507804,99.04
3120113,11470510,CS300028,13.47,113335863,99.11
3120113,11470510,CS300029,16.62,132252943,99.32
3120113,11470510,CS300031,44.07,717310329,99.21
3120113,11470510,CS300036,39.27,550556615,99.12
3120114,11470510,CS100001,57.61,3929430707,99.68
3120114,11470510,CS100002,52.52,1482004521,99.7
3120114,11470510,CS100003,48.66,1060470470,99.71
3120114,11470510,CS100004,34.57,403435467,99.7
3120114,11470510,CS100005,53.2,1649406076,99.68
3120114,11470510,CS100006,37.16,486048694,99.64
3120114,11470510,CS100007,35.79,436304592,99.66
3120114,11470510,CS100008,47.55,977653298,99.72
3120114,11470510,CS100009,42.2,645094138,99.72
3120114,11470510,CS100010,54.46,2028831273,99.69
3120114,11470510,CS200001,59.98,27559036616,99.54
3120114,11470510,CS200002,44.2,730800548,99.66
3120114,11470510,CS200003,28.26,267235702,99.59
3120114,11470510,CS200005,23.76,207353986,99.67
3120114,11470510,CS200006,59.15,8780146681,99.74
3120114,11470510,CS200007,46.8,910554841,99.78
3120114,11470510,CS200008,43.2,684876786,99.72
3120114,11470510,CS200016,6.82,55209145,99.67
3120114,11470510,CS200017,20.7,176076350,99.68
3120114,11470510,CS200019,31.58,331328043,99.69
3120114,11470510,CS200024,14.48,119459740,99.61
3120114,11470510,CS200028,28.49,272240324,99.71
3120114,11470510,CS200029,37.71,510781272,99.69
3120114,11470510,CS200030,11.81,103466226,99.7
3120114,11470510,CS200031,2.25,-120413365,99.71
3120114,11470510,CS200037,27.67,256483121,99.76
3120114,11470510,CS300001,52.1,1398341769,99.73
3120114,11470510,CS300002,51.9,1355515338,99.61
3120114,11470510,CS300003,57.74,4029519373,99.59
3120114,11470510,CS300004,27.52,254419617,99.73
3120114,11470510,CS300007,54.26,1956896043,99.73
3120114,11470510,CS300009,54.7,2123260857,99.73
3120114,11470510,CS300010,12.7,109467737,99.76
3120114,11470510,CS300011,0.15,-3772656122,99.73
3120114,11470510,CS300015,0.58,-934882098,99.82
3120114,11470510,CS300016,34.57,403704796,99.71
3120114,11470510,CS300017,54.15,1927757753,99.73
3120114,11470510,CS300018,53.14,1627701093,99.66
3120114,11470510,CS300019,1.46,-294926975,99.74
3120114,11470510,CS300020,29.78,292279294,99.71
3120114,11470510,CS300021,33.67,378116742,99.7
3120114,11470510,CS300022,45.77,824638142,99.7
3120114,11470510,CS300025,26.47,242752280,99.63
3120114,11470510,CS300028,7.63,62181821,99.69
3120114,11470510,CS300031,54.17,1919138547,99.63
3120114,11470510,CS300043,34.06,391195069,99.75
3120115,11500640,CS100001,77.02,1287637327,35.74
3120115,11500640,CS300002,66.6,606551077,35.85
3120115,11500640,CS300011,68.98,739457344,38.13
3120115,11500640,CS300017,80.36,2058533542,35.24
3120175,11650510,CS100001,98.8,9351372748,0.81
3120175,11650510,CS100002,91.78,1417771009,0.83
3120175,11650510,CS100003,88.53,1077796920,0.68
3120175,11650510,CS100004,75.71,450035194,0.71
3120175,11650510,CS100005,75.4,439343773,0.81
3120175,11650510,CS100006,74.53,414901712,0.83
3120175,11650510,CS100007,60.95,181414045,0.74
3120175,11650510,CS100008,95.53,2659656420,0.84
3120175,11650510,CS100009,96.33,3112157728,0.68
3120175,11650510,CS100010,86.81,946298143,0.77
3120175,11650510,CS200001,94.16,2073791654,0.83
3120175,11650510,CS200003,71.48,334309943,0.77
3120175,11650510,CS200006,96.58,3378511390,0.94
3120175,11650510,CS200007,96.17,3071219726,0.95
3120175,11650510,CS200008,75.57,445834531,0.88
3120175,11650510,CS200016,45.43,44884878,0.77
3120175,11650510,CS200017,67.2,255683618,0.81
3120175,11650510,CS200024,91.61,1381701467,0.71
3120175,11650510,CS200025,76.4,471953339,0.72
3120175,11650510,CS200026,43.18,-16046551,0.81
3120175,11650510,CS200028,88.49,1075830200,0.71
3120175,11650510,CS200029,77.06,500457005,0.74
3120175,11650510,CS200030,41.75,-122893095,0.86
3120175,11650510,CS200031,48.62,78363714,0.74
3120175,11650510,CS200037,68.63,281474608,0.77
3120175,11650510,CS300001,90.73,1246835752,0.78
3120175,11650510,CS300002,97.15,3862331726,0.71
3120175,11650510,CS300003,99.41,22059950565,0.75
3120175,11650510,CS300004,95.11,2479345646,0.84
3120175,11650510,CS300010,39.86,-1713232603,0.83
3120175,11650510,CS300011,39.94,-1451616014,0.83
3120175,11650510,CS300018,97.84,5129338672,0.78
3120175,11650510,CS300019,63.62,209977383,0.8
3120175,11650510,CS300020,63.48,208310523,0.71
3120175,11650510,CS300021,84.65,772480107,0.69
3120175,11650510,CS300022,93.98,2009024936,0.72
3120175,11650510,CS300025,61.94,193097275,0.85
3120175,11650510,CS300033,43.07,-26290490,0.72
3120175,11650510,CS300043,74.1,401608049,0.63
3120010,11110615,CS100001,97.13,3581881040,0.15
3120010,11110615,CS100004,78.6,539846365,0.19
3120010,11110615,CS100008,70.73,317651201,0.13
3120010,11110615,CS100010,76.4,465334356,0.22
3120010,11110615,CS200034,59.57,166081534,0.12
3120010,11110615,CS300001,85.93,850738486,0.14
3120010,11110615,CS300002,85.65,828454429,0.11
3120010,11110615,CS300011,72.65,355795844,0.13
3120010,11110615,CS300017,94.71,2185946557,0.11
3120010,11110615,CS300018,97.4,3869791706,0.12
3120010,11110615,CS300019,88.65,1069749889,0.11
3120010,11110615,CS300043,59.37,163259373,0.11
3120064,11230710,CS100001,41.45,575997525,96.09
3120064,11230710,CS100002,18.95,151227596,97.74
3120064,11230710,CS100003,11.26,93896643,98.13
3120064,11230710,CS100004,3.82,-34391023,98.58
3120064,11230710,CS100005,17.14,131181935,97.46
3120064,11230710,CS100006,14.67,116093126,97.7
3120064,11230710,CS100008,10.44,85158428,97.44
3120064,11230710,CS100009,27.59,240908137,96.35
3120064,11230710,CS100010,11.9,96378679,97.12
3120064,11230710,CS200001,5.41,13666449,96.98
3120064,11230710,CS200016,3.32,-112638966,97.32
3120064,11230710,CS200019,20.6,165132494,97.45
3120064,11230710,CS200028,8.97,64443731,96.83
3120064,11230710,CS200034,9.12,62145287,95.96
3120064,11230710,CS200037,8.75,64443731,97.37
3120064,11230710,CS300001,40.51,559189863,96.65
3120064,11230710,CS300002,36.36,431771009,97.82
3120064,11230710,CS300011,45.16,721787133,96.77
3120064,11230710,CS300016,15.37,117634704,97.08
3120064,11230710,CS300018,45.54,738957724,96.67
3120064,11230710,CS300022,11.32,90041593,96.41
3120065,11230720,CS100001,90.19,1233363706,1.82
3120065,11230720,CS100003,58.52,166537665,2.86
3120065,11230720,CS100004,65.48,246249118,3.08
3120065,11230720,CS100005,64.22,226332733,2.07
3120065,11230720,CS100007,51.42,108048338,2.16
3120065,11230720,CS100008,61.11,188531983,1.86
3120065,11230720,CS100009,70.09,325252770,2.6
3120065,11230720,CS100010,64.24,229552687,2.48
3120065,11230720,CS200001,70.52,331339006,2.4
3120065,11230720,CS200003,53.64,121948136,2.41
3120065,11230720,CS200005,51.61,108754874,2.15
3120065,11230720,CS200006,87.89,1056418822,1.48
3120065,11230720,CS200024,57.05,150921035,2.36
3120065,11230720,CS200028,56.4,143904981,2.52
3120065,11230720,CS200029,44.28,40515822,2.69
3120065,11230720,CS200030,43.82,33795596,2.69
3120065,11230720,CS200031,45.34,52712676,2.75
3120065,11230720,CS200034,54.01,123774728,2.79
3120065,11230720,CS200037,52.54,115633288,2.43
3120065,11230720,CS300001,80.93,643534497,2.52
3120065,11230720,CS300002,76.6,516115642,2.75
3120065,11230720,CS300004,57.6,151484601,1.23
3120065,11230720,CS300011,90.19,1237251941,1.95
3120065,11230720,CS300018,89.28,1162971345,1.98
3120065,11230720,CS300022,57.73,152377570,1.44
3120116,11500620,CS100001,89.63,1213745414,2.55
3120116,11500620,CS100006,62.11,201309398,2.33
3120116,11500620,CS100009,71.77,358739231,2.64
3120116,11500620,CS100010,60.37,182301487,2.59
3120116,11500620,CS200005,51.3,108919976,3.09
3120116,11500620,CS200006,89.06,1144115665,1.96
3120116,11500620,CS200007,83.29,741223965,2.47
3120116,11500620,CS200016,45.25,50577460,2.41
3120116,11500620,CS200028,52.75,115798391,2.37
3120116,11500620,CS200030,43.88,34667234,2.75
3120116,11500620,CS200034,54.73,125352903,1.63
3120116,11500620,CS200037,52.99,116504927,2.32
3120116,11500620,CS300003,40.26,-174335646,3.77
3120116,11500620,CS300004,57.27,151649704,2.22
3120116,11500620,CS300011,56.56,146910616,2.9
3120116,11500620,CS300016,63.16,213997396,2.56
3120116,11500620,CS300022,57.66,153249208,1.93
3120176,11650560,CS100001,53.86,1305918068,94.0
3120176,11650560,CS100004,30.15,285843237,97.61
3120176,11650560,CS100008,22.78,177188894,94.93
3120176,11650560,CS100009,35.06,365553425,95.13
3120176,11650560,CS100010,25.26,207438066,95.97
3120176,11650560,CS200028,16.56,122612584,95.58
3120176,11650560,CS200029,6.87,48201654,97.76
3120176,11650560,CS200030,7.25,41481428,95.54
3120176,11650560,CS200031,8.24,60398508,97.57
3120176,11650560,CS300001,45.41,720113455,96.03
3120176,11650560,CS300011,22.61,176277589,95.02
3120176,11650560,CS300022,21.47,159356866,93.76
3120176,11650560,CS300028,7.16,44488282,96.33
3120177,11650560,CS100001,54.0,1459557748,95.8
3120177,11650560,CS100004,32.89,351042047,99.06
3120177,11650560,CS100007,14.56,115989298,97.88
3120177,11650560,CS100008,24.5,206496341,97.63
3120177,11650560,CS100009,37.34,460310746,97.33
3120177,11650560,CS100010,29.52,272636877,97.16
3120177,11650560,CS200001,36.54,436131935,97.74
3120177,11650560,CS200016,7.72,56940246,97.68
3120177,11650560,CS200024,19.7,158155459,97.65
3120177,11650560,CS200028,19.23,151139406,97.01
3120177,11650560,CS200030,6.3,41030020,97.73
3120177,11650560,CS200031,7.2,56940246,98.98
3120177,11650560,CS300001,46.61,814870776,97.25
3120177,11650560,CS300010,38.64,507249403,97.12
3120177,11650560,CS300011,24.5,204878500,97.18
3120177,11650560,CS300021,37.89,499670121,98.61
3120177,11650560,CS300022,26.87,235361841,96.82
3120177,11650560,CS300024,38.21,510660754,98.44
3120177,11650560,CS300028,6.2,41030020,97.99
3120177,11650560,CS300029,7.67,59947100,98.83
3120177,11650560,CS300036,36.91,445056477,97.48
3120009,11110615,CS100001,99.83,36190944372,0.07
3120009,11110615,CS100002,96.25,2888867707,0.07
3120009,11110615,CS100003,98.83,7841099351,0.09
3120009,11110615,CS100004,99.02,8876314873,0.09
3120009,11110615,CS100005,68.48,275118178,0.09
3120009,11110615,CS100006,82.42,653894679,0.08
3120009,11110615,CS100007,77.2,495450942,0.07
3120009,11110615,CS100008,68.43,274043987,0.08
3120009,11110615,CS100009,99.61,19762946684,0.07
3120009,11110615,CS100010,98.44,6052088433,0.08
3120009,11110615,CS200001,93.55,1785491570,0.07
3120009,11110615,CS200002,92.58,1540229069,0.08
3120009,11110615,CS200005,47.63,64244725,0.08
3120009,11110615,CS200006,98.86,7907418579,0.06
3120009,11110615,CS200007,89.58,1132277659,0.06
3120009,11110615,CS200008,72.64,355054212,0.06
3120009,11110615,CS200016,46.74,56558029,0.07
3120009,11110615,CS200024,64.72,221890242,0.07
3120009,11110615,CS200025,62.75,198937765,0.06
3120009,11110615,CS200028,71.29,327960356,0.07
3120009,11110615,CS200029,73.54,378488306,0.08
3120009,11110615,CS200030,42.08,-121611484,0.07
3120009,11110615,CS200032,42.81,-64733767,0.08
3120009,11110615,CS200034,97.96,4712501381,0.07
3120009,11110615,CS200037,46.76,56772860,0.06
3120009,11110615,CS300001,95.58,2556579335,0.07
3120009,11110615,CS300002,97.02,3489909277,0.08
3120009,11110615,CS300003,98.75,7375315737,0.08
3120009,11110615,CS300004,85.84,841414871,0.08
3120009,11110615,CS300007,98.61,6729414626,0.06
3120009,11110615,CS300009,97.48,3957830668,0.07
3120009,11110615,CS300010,98.08,4978538770,0.06
3120009,11110615,CS300011,57.09,140926937,0.07
3120009,11110615,CS300014,85.42,831567441,0.82
3120009,11110615,CS300015,41.29,-307722152,0.07
3120009,11110615,CS300017,99.96,83974261911,0.06
3120009,11110615,CS300018,94.59,2130058774,0.07
3120009,11110615,CS300019,75.67,438275836,0.08
3120009,11110615,CS300020,70.18,304109702,0.08
3120009,11110615,CS300021,94.01,1925861976,0.08
3120009,11110615,CS300022,93.1,1663686067,0.07
3120009,11110615,CS300028,77.53,510096330,0.07
3120009,11110615,CS300032,99.76,27178672524,0.07
3120009,11110615,CS300033,42.05,-123852421,0.08
3120009,11110615,CS300035,85.91,846899573,0.09
3120009,11110615,CS300036,99.55,17188747565,0.07
3120009,11110615,CS300043,81.77,638438570,0.08
3120165,11650581,CS100001,1.92,-204414626,99.3
3120165,11650581,CS100002,37.03,473000965,99.2
3120165,11650581,CS100003,38.8,533660175,99.28
3120165,11650581,CS100004,44.88,759357282,99.46
3120165,11650581,CS100005,36.08,440185187,99.29
3120165,11650581,CS100006,33.02,356590191,99.26
3120165,11650581,CS100008,30.55,306401026,99.31
3120165,11650581,CS100009,43.07,671802156,99.37
3120165,11650581,CS100010,42.26,643759072,99.32
3120165,11650581,CS200001,38.04,516409413,99.25
3120165,11650581,CS200002,48.79,1059313223,99.3
3120165,11650581,CS200003,26.82,245078825,99.32
3120165,11650581,CS200005,28.93,278123130,99.28
3120165,11650581,CS200006,2.69,-100065762,99.26
3120165,11650581,CS200007,43.56,692532375,99.27
3120165,11650581,CS200008,39.69,563374080,99.24
3120165,11650581,CS200017,24.82,218105276,99.22
3120165,11650581,CS200024,28.01,259473217,99.28
3120165,11650581,CS200028,25.62,231092299,99.28
3120165,11650581,CS200029,16.51,131901405,99.48
3120165,11650581,CS200030,15.99,128188032,99.2
3120165,11650581,CS200031,17.67,144098259,99.44
3120165,11650581,CS200034,26.04,236967305,99.29
3120165,11650581,CS200037,25.63,231092299,99.28
3120165,11650581,CS300001,44.7,750876839,99.3
3120165,11650581,CS300002,51.54,1278629930,99.31
3120165,11650581,CS300007,0.41,-1837707482,99.38
3120165,11650581,CS300011,1.18,-493998491,99.26
3120165,11650581,CS300016,32.66,344798481,99.14
3120165,11650581,CS300018,1.09,-572961896,99.29
3120165,11650581,CS300021,38.69,531317850,99.35
3120165,11650581,CS300022,41.57,614256856,99.22
3120165,11650581,CS300024,42.02,635385820,99.26
3120165,11650581,CS300028,15.96,128188032,99.26
3120165,11650581,CS300031,42.03,633781906,99.12
3120166,11650600,CS100001,85.6,5200309325,31.49
3120166,11650600,CS100002,68.73,555424525,25.73
3120166,11650600,CS100003,75.58,738552707,21.53
3120166,11650600,CS100004,68.39,499803281,22.38
3120166,11650600,CS100005,65.39,460973180,27.31
3120166,11650600,CS100006,65.52,464260749,27.3
3120166,11650600,CS100007,55.8,237388512,25.06
3120166,11650600,CS100008,60.3,390212813,34.09
3120166,11650600,CS100009,82.45,1729317561,27.32
3120166,11650600,CS100010,76.07,963932187,28.08
3120166,11650600,CS200001,84.38,2065087544,25.23
3120166,11650600,CS200002,82.55,1434863464,24.13
3120166,11650600,CS200003,58.89,279104879,24.56
3120166,11650600,CS200005,54.8,226855664,25.72
3120166,11650600,CS200006,81.88,2672925786,35.04
3120166,11650600,CS200007,76.87,1255493561,35.58
3120166,11650600,CS200008,67.84,633423837,34.58
3120166,11650600,CS200016,31.84,-110054860,26.07
3120166,11650600,CS200017,51.86,206168548,29.08
3120166,11650600,CS200019,59.08,327081985,30.55
3120166,11650600,CS200024,61.26,331149401,25.48
3120166,11650600,CS200028,59.54,305104426,26.76
3120166,11650600,CS200029,32.93,-108712011,23.37
3120166,11650600,CS200030,32.9,-7888533,26.93
3120166,11650600,CS200031,33.83,-122333048,20.67
3120166,11650600,CS200034,54.96,263379993,32.27
3120166,11650600,CS200037,56.12,256798451,28.67
3120166,11650600,CS300001,74.12,812548281,28.39
3120166,11650600,CS300002,82.22,1290437231,22.82
3120166,11650600,CS300004,55.96,293356300,34.43
3120166,11650600,CS300007,29.82,-139177735,30.4
3120166,11650600,CS300010,28.3,-1776256034,29.67
3120166,11650600,CS300011,83.94,3971656879,33.96
3120166,11650600,CS300014,73.09,851341720,32.27
3120166,11650600,CS300016,60.19,404642426,35.78
3120166,11650600,CS300017,27.41,-1651536586,31.97
3120166,11650600,CS300018,51.35,204244048,29.94
3120166,11650600,CS300021,40.59,87396665,22.65
3120166,11650600,CS300022,71.88,655904292,26.51
3120166,11650600,CS300024,63.8,394219022,25.66
3120166,11650600,CS300028,31.59,-112425383,26.67
3120166,11650600,CS300033,52.46,184325976,22.65
3120167,11650581,CS100001,64.94,11375995025,85.86
3120167,11650581,CS100002,10.55,55365167,90.38
3120167,11650581,CS100004,6.06,-316980138,88.06
3120167,11650581,CS100005,49.94,841018570,89.83
3120167,11650581,CS100006,4.33,-1092526934,90.23
3120167,11650581,CS100007,37.7,385033113,90.26
3120167,11650581,CS100008,56.91,1578471159,89.65
3120167,11650581,CS100009,57.64,1730046164,89.37
3120167,11650581,CS100010,60.99,2645867393,87.16
3120167,11650581,CS200001,65.24,12355961660,85.31
3120167,11650581,CS200002,46.1,643695024,89.71
3120167,11650581,CS200003,57.85,1583540966,87.36
3120167,11650581,CS200005,4.12,-1131760102,90.71
3120167,11650581,CS200006,6.64,-73371733,90.29
3120167,11650581,CS200007,52.56,1072056043,90.43
3120167,11650581,CS200008,4.51,-930422338,90.0
3120167,11650581,CS200017,38.37,392526030,89.09
3120167,11650581,CS200024,9.29,38942562,89.98
3120167,11650581,CS200028,5.41,-491126422,88.7
3120167,11650581,CS200029,43.9,561296729,88.59
